OBJECTID,point_id,longitude,latitude,fclass,name,depression_score,aesthetic_score,safety_score,vitality_score,start_count,end_count,road_length,ghs_population,log_start,log_end,start_end_count,log_total_count,poi_catering_density,poi_health_density,poi_leisure_density,poi_public_facility_density,poi_shopping_density,poi_tourism_density,poi_transit_density,boringness_score,wealth_score,poi_transit_dist,poi_transit_dist_500,poi_catering_dist,poi_shopping_dist,poi_health_dist,poi_leisure_dist,poi_public_facility_dist,poi_tourism_dist
9765,11759,13.24501134,55.70368998,residential,Drapavägen,0.604543664,0.67899128,0.458828254,0.310873247,0,0,360.7382548,8.651885986,0,0,0,0,0,0,0,0,0,0,0,0.279584706,0.475535063,56.81938082,56.81938082,1034.87571,139.9628155,966.9398136,410.1749998,190.6251611,744.277421
9766,11760,13.24577756,55.70381073,residential,Drapavägen,0.641908873,0.736749887,0.601443326,0.397663232,0,0,328.7622146,5.895234585,0,0,0,0,0,0,0,0,0,0,0,0.33959548,0.65917547,104.8049449,104.8049449,1058.675045,172.4172701,990.0146498,364.8299784,225.8417387,758.1698544
9767,11761,13.24650258,55.70383768,residential,Drapavägen,0.677594289,0.636372335,0.477538561,0.23989848,0,0,286.0176261,5.895234585,0,0,0,0,0,0,0,0,0,0,0,0.299981378,0.635339614,147.762804,147.762804,1073.512094,212.8546323,1004.278123,320.8653429,266.8028934,781.8588348
9768,11762,13.24689702,55.70310644,residential,Drapavägen,0.502914123,0.501616888,0.444927879,0.317498617,0,1,157.3586055,24.91096115,0,0.693147181,1,0.693147181,0,0,0,0,0,0,0,0.271953467,0.676263101,164.4766671,164.4766671,1003.476338,273.4530486,933.7377409,287.9932016,325.3419573,862.525583
9769,11763,13.21207401,55.72786496,residential,Sakförarevägen,0.569023602,0.564625096,0.229083201,0.155540407,10,2,232.456542,62.73373795,2.397895273,1.098612289,12,2.564949357,0,0,0,0,0,0,0,0.233671444,0.409803409,72.07407911,72.07407911,626.5577364,692.481719,644.2201661,417.9889614,463.3359097,189.5670123
9770,11764,13.21245242,55.68362477,service,,0.485126827,0.544960534,0.239315669,0.135996191,0,0,334.4209399,10.83339214,0,0,0,0,0,0,0,0,1,0,0,0.185880187,0.272970941,754.4025153,500,759.2412212,33.08623995,1698.998577,1015.759233,1090.361866,510.1241298
9771,11765,13.21201263,55.68341006,service,,0.390365824,0.483890168,0.352825588,0.172700563,0,0,192.8707452,10.83339214,0,0,0,0,0,0,0,0,1,0,0,0.176265871,0.257265297,787.8471017,500,783.65147,49.30778226,1723.712911,1026.418718,1123.591956,545.4224695
9772,11766,13.21177569,55.68298127,service,,0.113461553,0.164848424,0.112051342,0.151033934,0,0,76.26729375,1.365968943,0,0,0,0,0,0,0,0,0,0,0,0.309303503,0.131071052,837.3212644,500,831.9908261,79.32440921,1772.017127,1065.078002,1173.17083,593.35
9773,11767,13.22527124,55.68885087,residential,,0.315333322,0.573090937,0.098996708,0.059342887,1,0,140.3398895,0,0.693147181,0,1,0.693147181,0,0,0,0,0,0,0,0.204700609,0.082192875,364.5924575,364.5924575,568.7098962,392.8543816,1236.060805,378.7721047,473.0417142,71.26806153
9774,11770,13.21587366,55.69834382,service,,0.426540261,0.41804153,0.268731829,0.295830508,65,34,564.4338706,15.43049049,4.189654742,3.555348061,99,4.605170186,0,0,0,0,0,0,0,0.309797107,0.358676724,128.6352262,128.6352262,601.6534239,524.9305834,187.6665021,171.0445831,73.40222171,516.5989642
9775,11771,13.21932932,55.71477012,service,,0.252597621,0.361470308,0.211076676,0.280544107,24,9,196.3737649,21.88850403,3.218875825,2.302585093,33,3.526360525,0,0,0,0,0,0,0,0.358269399,0.325899328,151.8184756,151.8184756,182.2984726,260.6765856,361.737916,562.3090896,291.1864799,280.4950396
9776,11772,13.21862481,55.71472893,service,,0.163052822,0.203288953,0.092082471,0.085437724,12,8,471.0314646,21.88850403,2.564949357,2.197224577,20,3.044522438,0,0,0,0,0,0,0,0.156990711,0.090624617,115.5690395,115.5690395,138.5132857,216.2788347,358.6135717,546.5947625,246.8860671,236.8635059
9777,11773,13.21680028,55.71345436,service,,0.41634921,0.622013077,0.239800795,0.1307115,31,3,494.0633015,21.88850403,3.465735903,1.386294361,34,3.555348061,0,0,0,0,0,0,0,0.240338285,0.236729066,131.8534399,131.8534399,152.0072332,169.7892565,261.4544874,391.5963858,127.6435066,207.3415681
9778,11774,13.21672426,55.71300782,service,,0.381055487,0.547635308,0.381416398,0.290534202,81,7,484.5591646,46.76269531,4.406719247,2.079441542,88,4.48863637,0,0,0,0,0,0,0,0.371440875,0.31848448,123.6979404,123.6979404,155.9330223,209.470515,225.5782513,341.8662285,97.13751037,195.2048281
9779,11775,13.2167123,55.712559,service,,0.276567967,0.568154588,0.334767284,0.193432603,130,45,446.7636622,46.76269531,4.875197323,3.828641396,175,5.170483995,0,0,0,0,0,0,0,0.309374453,0.215293294,138.5725563,138.5725563,178.1151306,254.5398062,192.5711468,291.9099849,90.99008207,162.9633866
9780,11776,13.20994373,55.71135259,service,Klas Anshelms väg,0.151913603,0.220496483,0.123194097,0.219340321,187,898,336.8253444,35.41018677,5.236441963,6.801283034,1085,6.9902565,1,0,0,0,1,3,0,0.285647139,0.175717605,95.1887758,95.1887758,25.27667275,31.0081139,486.6683921,454.5525449,127.0605493,24.58066512
9781,11777,13.23089009,55.7181934,living_street,Soluppgången,0.204055336,0.261278925,0.264793499,0.329326024,7,7,252.785797,23.77137184,2.079441542,2.079441542,14,2.708050201,0,0,0,0,0,0,0,0.390880756,0.360276954,161.6311219,161.6311219,109.7442582,94.90365718,156.538178,439.9149012,50.22272811,837.4086989
9782,11778,13.23158132,55.71817603,living_street,Soluppgången,0.186756159,0.202242646,0.129263416,0.162675933,7,21,326.0756237,23.77137184,2.079441542,3.091042453,28,3.36729583,0,0,0,1,0,0,0,0.308500247,0.22686667,118.805434,118.805434,94.82128846,55.23225115,147.5335846,396.8462214,34.11447861,866.1699299
9783,11788,13.19405862,55.68406574,path,,0.277083028,0.363331326,0.120151671,0.080151893,0,0,158.0747991,0.950050354,0,0,0,0,0,0,0,0,0,0,0,0.230996515,0.226170261,315.1186348,315.1186348,567.494411,512.7440652,1387.378921,1000.416375,419.480557,312.5541336
9784,11789,13.21407239,55.72892557,living_street,Skrivarevägen,0.427350044,0.623182908,0.439956632,0.22498743,8,2,273.0048844,27.26556587,2.197224577,1.098612289,10,2.397895273,0,0,0,0,0,0,0,0.228050461,0.60823508,181.471352,181.471352,748.9806104,853.0182356,816.3342451,443.2173783,342.7418067,61.38074207
9785,11790,13.21436385,55.72864368,living_street,Skrivarevägen,0.470274165,0.399984565,0.48645225,0.396516543,9,7,433.3680318,22.16947746,2.302585093,2.079441542,16,2.833213344,0,0,0,0,0,1,0,0.248284223,0.442114279,155.8330693,155.8330693,720.3566362,819.5823228,807.4052841,407.15944,320.6553687,29.80898075
9786,11791,13.23509802,55.72172077,path,,0.29008094,0.522830207,0.282731874,0.207010714,6,0,455.8474157,11.46360874,1.945910149,0,6,1.945910149,0,0,2,0,0,0,0,0.323009701,0.260894107,138.7731755,138.7731755,257.9693382,249.5034034,146.9598929,23.45126546,201.9587592,770.9229804
9787,11792,13.21187935,55.72641235,residential,Gilleskroken,0.549045485,0.52628202,0.563681694,0.386987455,41,5,174.9502824,64.80308533,3.737669618,1.791759469,46,3.850147602,0,0,0,0,0,0,0,0.424835045,0.644292228,130.8644852,130.8644852,466.3259174,585.6640633,528.7619865,339.4438968,301.2708835,303.0769555
9788,11793,13.16069348,55.71538511,cycleway,,0.191157207,0.296967952,0.153759739,0.113874854,37,378,125.5720223,4.73650074,3.63758616,5.937536205,415,6.03068526,0,0,0,0,0,0,2,0.127962294,0.148581725,17.33618987,17.33618987,143.2952208,81.36902326,197.605142,1077.4851,174.6511102,460.3665291
9789,11794,13.15997997,55.71558397,cycleway,,0.127573357,0.222341129,0.176713532,0.117609006,22,11,261.3708773,11.34399319,3.135494216,2.48490665,33,3.526360525,0,0,0,0,0,0,1,0.167877735,0.185408602,38.58809623,38.58809623,146.4114029,93.2506468,205.7839025,1099.809793,162.7576133,482.7845367
9790,11795,13.15926254,55.71577827,cycleway,,0.201631006,0.213917229,0.179501836,0.139681111,14,7,383.195862,11.34399319,2.708050201,2.079441542,21,3.091042453,0,0,0,0,0,0,0,0.180247673,0.174352208,87.69265656,87.69265656,164.8583927,84.28423165,224.551151,1123.426572,165.2105779,509.6047024
9791,11796,13.15854563,55.71597318,cycleway,,0.266497934,0.349101487,0.268834267,0.149159409,17,40,406.601124,43.38988876,2.890371758,3.713572067,57,4.060443011,0,0,0,0,0,0,0,0.167394283,0.200538549,137.4377544,137.4377544,187.7241418,98.94955957,252.0502969,1148.799987,181.9986002,539.675055
9792,11797,13.15783275,55.71617277,cycleway,,0.254163506,0.292803259,0.169045935,0.157461497,20,68,374.7025239,43.38988876,3.044522438,4.234106505,88,4.48863637,0,0,0,0,0,0,0,0.142831723,0.186440391,187.2825353,187.2825353,219.1122364,131.8339573,286.1191991,1176.234466,210.0943694,572.1138008
9793,11798,13.16271647,55.71651136,service,,0.282892975,0.268596411,0.33614454,0.298107285,7,103,274.4129134,46.38524246,2.079441542,4.644390899,110,4.709530201,0,0,0,0,0,0,0,0.333142906,0.28899662,149.3843335,149.3843335,315.8844277,106.622281,157.7123288,968.9665424,112.1242174,282.8417331
9794,11799,13.16447001,55.7170551,cycleway,,0.274043852,0.304996165,0.272437775,0.232216895,15,64,363.3824621,101.5381775,2.772588722,4.17438727,79,4.382026635,0,0,0,2,1,0,0,0.250179278,0.315502813,145.0752149,145.0752149,427.827047,20.71657277,142.8511215,866.5013107,24.69959547,159.3421798
9795,11800,13.16344047,55.71684933,service,,0.181253954,0.199797647,0.179460295,0.196000021,92,126,336.3949082,28.58721542,4.532599493,4.844187086,218,5.38907173,0,0,0,0,0,0,0,0.27955835,0.315053684,205.2191035,205.2191035,371.5796426,57.08530879,126.5203654,927.4083056,60.65986912,223.8971516
9796,11801,13.16390086,55.71717506,service,,0.297738748,0.308895959,0.259290032,0.30365495,88,77,503.020748,101.5381775,4.48863637,4.356708827,165,5.111987788,0,0,0,1,1,0,0,0.307227576,0.281441336,159.4402998,159.4402998,417.739839,42.98097375,108.5196031,903.9385946,49.27970664,179.5811469
9797,11802,13.16325992,55.7168524,cycleway,,0.180897659,0.199976856,0.179211551,0.195974724,91,135,353.3226892,28.58721542,4.521788577,4.912654886,226,5.424950017,0,0,0,0,0,0,0,0.278731107,0.31363758,200.4381251,200.4381251,365.880611,68.39260018,123.0633688,938.7115119,72.00936804,232.9667098
9798,11803,13.16386286,55.71714311,cycleway,,0.194550741,0.254779726,0.248754479,0.242006967,97,78,490.3312125,101.5381775,4.584967479,4.369447852,175,5.170483995,0,0,0,1,1,0,0,0.258999025,0.315513171,163.5774029,163.5774029,413.456527,42.04643368,109.8222018,905.7185486,48.2701136,183.504348
9799,11804,13.1644263,55.71745975,cycleway,,0.408218799,0.360320518,0.382537587,0.301915833,14,48,626.7792774,101.5381775,2.708050201,3.891820298,62,4.143134726,0,0,0,0,0,0,0,0.275075304,0.395335814,113.761934,113.761934,462.4618358,64.45743543,114.544062,877.3401166,69.4197376,135.0772687
9800,11805,13.16497485,55.71778516,cycleway,,0.254725084,0.375670582,0.421922542,0.194823345,13,23,621.4818405,11.88994408,2.63905733,3.17805383,36,3.610917913,0,0,0,0,0,0,0,0.210453629,0.203091885,64.36873179,64.36873179,511.9021974,107.9504825,137.4138571,852.1033642,111.5204398,88.945265
9801,11806,13.20334792,55.72788347,residential,Parternas gränd,0.442481708,0.614934314,0.467358422,0.298936935,52,67,380.2239865,48.04882813,3.970291914,4.219507705,119,4.787491743,0,0,0,0,0,0,0,0.293666741,0.419542144,63.95003897,63.95003897,485.0240823,468.0548355,452.6367656,347.6385453,424.0234505,297.6347028
9802,11807,13.219229,55.72692783,residential,Anslagsvägen,0.515117045,0.733969156,0.31658478,0.125439207,4,9,291.5980293,23.3512516,1.609437912,2.302585093,13,2.63905733,0,0,0,0,0,0,0,0.268562784,0.360011354,104.6947796,104.6947796,665.4169669,657.1011561,964.3511916,235.2245613,165.59471,59.73252246
9803,11808,13.21951967,55.72650519,residential,Anslagsvägen,0.593781289,0.60696644,0.473745191,0.18825568,5,13,201.9747446,25.84444427,1.791759469,2.63905733,18,2.944438979,0,0,0,0,0,0,0,0.301867239,0.440325323,138.5436228,138.5436228,641.4003501,619.1628629,964.9287307,214.3226957,212.0882368,108.5678157
9804,11809,13.21307773,55.71072823,service,,0.438654091,0.531471517,0.469987439,0.371665804,249,238,314.0382976,24.49053001,5.521460918,5.476463552,487,6.190315406,0,0,0,0,0,0,0,0.313048873,0.428024836,194.7514599,194.7514599,97.68218615,150.5354459,277.9047865,245.7460022,116.7937043,147.2047969
9805,11810,13.21012432,55.72762335,residential,Nyckelkroken,0.527463637,0.518925302,0.387581756,0.239907779,39,11,313.7448913,33.58830261,3.688879454,2.48490665,50,3.931825633,0,0,0,0,0,0,1,0.258804619,0.485479394,35.33261429,35.33261429,595.1645069,586.9421582,544.818159,437.0822792,440.548465,159.6209802
9806,11811,13.21284743,55.71512981,service,,0.428182893,0.399938634,0.429637106,0.572607394,118,167,462.4848598,26.65314674,4.779123493,5.123963979,285,5.655991811,1,0,0,0,0,0,0,0.555610284,0.672354728,91.72377052,91.72377052,39.80929638,155.2439192,564.7008394,627.395356,154.489653,80.97677111
9807,11815,13.21025816,55.72245306,cycleway,,0.629624721,0.616608679,0.303172973,0.313792106,400,148,503.0792393,42.70341873,5.993961427,5.003946306,548,6.308098442,0,0,0,0,0,0,0,0.397598751,0.556313481,250.0436645,250.0436645,151.681643,249.8305646,357.0787033,157.0633091,156.5254422,166.6047544
9808,11816,13.18164001,55.68598113,cycleway,,0.526191546,0.549873546,0.487501327,0.576491758,3,0,100.0252893,68.81717682,1.386294361,0,3,1.386294361,0,0,0,0,0,0,0,0.567277502,0.567418016,70.4873386,70.4873386,235.4542162,417.8460412,808.6883625,325.0763026,173.2316859,221.4998021
9809,11817,13.18231223,55.68622105,cycleway,,0.577048037,0.589248966,0.643009219,0.38210671,3,0,161.6160814,68.81717682,1.386294361,0,3,1.386294361,0,0,0,0,0,0,0,0.491273215,0.715282403,118.6892907,118.6892907,205.556387,412.6431978,793.3942081,311.1646293,146.1891149,215.9286865
9810,11818,13.18935225,55.72574584,residential,Skjutbanevägen,0.453531358,0.632811949,0.521369468,0.295558244,30,8,316.2998794,37.0787735,3.433987204,2.197224577,38,3.663561646,0,0,0,0,0,0,0,0.281041822,0.476882644,669.4470756,500,828.0047121,919.1788145,770.948045,302.2663927,588.2947637,406.2389648
9811,11819,13.18735333,55.72115824,path,,0.33724911,0.505903024,0.245579382,0.112805016,177,1,310.8906771,0.179509938,5.18178355,0.693147181,178,5.187385806,0,0,0,0,0,0,0,0.149346215,0.162062725,187.1801679,187.1801679,486.4396623,792.2833827,312.836613,270.9296164,229.9076386,79.48441943
9812,11820,13.19089081,55.72375871,path,,0.125936046,0.098929331,0.035559278,0.035230026,45,0,313.9855899,0,3.828641396,0,45,3.828641396,0,0,0,0,0,0,0,0.068062954,0.126462147,551.5934704,500,620.9035992,776.3463262,550.0638207,94.21381237,493.0021757,229.5106536
9813,11821,13.20453159,55.69658954,residential,Ulrikedalsvägen,0.556604125,0.647951867,0.567121603,0.442560904,61,211,384.6365508,42.01200867,4.127134385,5.356586275,272,5.609471795,0,0,0,0,0,0,0,0.450804189,0.541125968,144.7063615,144.7063615,164.8587926,307.3411096,575.0639827,301.3837785,100.2726935,160.9511106
9814,11822,13.20580614,55.69722748,residential,Ulrikedalsvägen,0.590980455,0.680512145,0.368139524,0.285491209,50,273,124.9252073,35.50955582,3.931825633,5.613128106,323,5.780743516,0,0,0,0,0,0,0,0.327614497,0.541750494,238.5224459,238.5224459,103.3290782,325.9175286,472.0788616,366.9826555,96.22483147,251.9437897
9815,11823,13.20565498,55.69681259,residential,Ulrikedalsvägen,0.585710116,0.730204202,0.497164395,0.331531763,41,61,465.8091906,35.50955582,3.737669618,4.127134385,102,4.634728988,0,0,0,0,0,0,0,0.319820331,0.50165448,193.3679973,193.3679973,142.6986887,342.9695073,501.0102542,363.5063967,141.8243946,206.0965329
9816,11824,13.20523788,55.69887784,residential,Ulrikedalsvägen,0.573275611,0.729430247,0.640897904,0.279441407,215,142,216.7498927,32.61772537,5.375278408,4.96284463,357,5.880532986,0,0,0,0,0,0,0,0.342372063,0.491234928,181.1771482,181.1771482,93.75359914,250.6114367,420.6100373,367.1418476,91.57413555,418.2711475
9817,11825,13.20532766,55.69843165,residential,Ulrikedalsvägen,0.429759731,0.505516461,0.465481898,0.29828146,81,947,240.5143299,72.48722839,4.406719247,6.854354502,1028,6.936342736,1,0,0,1,0,0,0,0.316384129,0.435311686,216.5283385,216.5283385,47.14212837,256.0712662,459.3692084,353.7486478,43.05369737,371.5105183
9818,11826,13.2054875,55.6979918,residential,Ulrikedalsvägen,0.324736804,0.378685785,0.570455536,0.417306636,48,1055,204.3514646,72.48722839,3.891820298,6.962243464,1103,7.006695227,1,0,0,1,0,0,0,0.352083962,0.421708852,252.3180752,252.3180752,29.66579006,274.8584151,463.7952609,351.5623252,14.15966207,325.9781774
9819,11827,13.23824584,55.72222004,service,,0.366316782,0.527564667,0.182183825,0.10173632,4,0,169.3033074,0,1.609437912,0,4,1.609437912,0,0,0,0,0,0,0,0.276882835,0.295460282,325.1471013,325.1471013,116.7668972,407.8128168,331.572921,228.7568982,296.9619462,595.1252733
9820,11828,13.1986905,55.68568733,cycleway,,0.242623512,0.411212405,0.179988462,0.048563688,0,0,174.8756889,0,0,0,0,0,0,0,0,0,0,0,0,0.158775237,0.139003074,54.75888613,54.75888613,349.4291082,842.0818858,1496.505918,819.1420163,664.1672591,318.0658286
9821,11830,13.22958967,55.71939521,cycleway,,0.257917727,0.393219724,0.165296869,0.069674822,5,0,350.0159022,0,1.791759469,0,5,1.791759469,0,0,0,0,0,0,0,0.121301964,0.112019961,152.6805686,152.6805686,202.586023,238.7946447,297.1665826,405.6894596,157.8284136,681.8409427
9822,11831,13.16754306,55.69269113,cycleway,,0.128838864,0.196731909,0.052770593,0.050599493,17,0,110.4687349,0.258348495,2.890371758,0,17,2.890371758,0,0,0,0,0,0,0,0.172335794,0.063400229,298.8239774,298.8239774,708.9247196,679.9638348,708.6728947,847.2137697,678.4796154,275.4617944
9823,11833,13.19776748,55.71964573,cycleway,,0.666317061,0.831419811,0.480502073,0.225847177,42,131,300.0817857,39.3625412,3.761200116,4.882801923,173,5.159055299,0,0,0,0,0,0,0,0.38130841,0.424272358,297.5399649,297.5399649,179.4800956,179.7226281,229.3175686,308.6498256,165.7430693,317.4189695
9824,11834,13.19697873,55.71970547,cycleway,,0.647222638,0.846870139,0.554514088,0.265947111,67,89,329.8424482,22.75787163,4.219507705,4.49980967,156,5.056245805,0,0,0,0,0,0,0,0.394599557,0.448624626,335.3527878,335.3527878,207.7439531,208.0144992,256.0056781,259.5302667,195.3721073,281.0898249
9825,11835,13.19619127,55.71976968,cycleway,,0.643315505,0.895253867,0.731366277,0.26273108,65,140,383.1129882,22.75787163,4.189654742,4.94875989,205,5.327876169,0,0,0,0,0,0,0,0.328174574,0.604509223,327.7815346,327.7815346,242.7699687,243.7104703,289.2951129,210.9657684,232.4009106,248.1514349
9826,11836,13.19680693,55.71874322,cycleway,,0.569859497,0.679004073,0.403658088,0.278347308,58,28,366.1166833,62.76864243,4.077537444,3.36729583,86,4.465908119,0,0,0,0,0,0,0,0.341729855,0.478524098,233.3443729,233.3443729,291.6248905,140.6909462,179.19347,263.3805692,133.5204143,256.7881579
9827,11837,13.19759717,55.7187962,cycleway,,0.696463928,0.884402402,0.590518842,0.243053168,43,39,352.1769194,50.2827301,3.784189634,3.688879454,82,4.418840608,0,0,0,0,0,0,0,0.312006177,0.463946469,265.2070545,265.2070545,256.5577344,104.208626,149.6358295,308.9643114,93.77994221,243.823162
9828,11838,13.19838907,55.71884028,cycleway,,0.696362555,0.861992173,0.72665526,0.319803944,64,103,309.1528327,50.2827301,4.17438727,4.644390899,167,5.123963979,0,0,0,0,0,0,0,0.439596638,0.653834112,241.6071985,241.6071985,226.4542317,82.23768042,131.954618,356.0530257,68.03698808,219.8965133
9829,11839,13.19859797,55.7191806,cycleway,,0.686513927,0.867645077,0.690055847,0.379752154,32,101,318.4918781,39.3625412,3.496507561,4.624972813,133,4.8978398,0,0,0,0,0,0,0,0.390594022,0.531075636,233.190924,233.190924,186.7672678,117.0852142,166.2077109,362.7885279,102.3754786,248.6274203
9830,11840,13.24517964,55.70640052,cycleway,,0.737176023,0.875452124,0.652041301,0.473110316,0,0,397.8955568,53.41383362,0,0,0,0,0,0,0,0,0,0,0,0.482405849,0.733080041,324.9556364,324.9556364,1333.482579,239.1141929,1266.256792,533.3123584,255.4096168,513.3672596
